recipient_wallet,first_epoch,availE1,workE1,availE2,workE2,availE3,workE3,availE4,workE4,availE5,workE5,availE6,workE6,availE7,workE7,availE8,workE8,availE9,workE9,availE10,workE10,availE11,workE11,availE12,workE12,availE13,workE13,availE14,workE14,availE15,workE15,availE16,workE16,availE17,workE17,availE18,workE18,availE19,workE19,availE20,workE20,availE21,workE21,availE22,workE22,availE23,workE23,availE24,workE24,availE25,workE25,availE26,workE26,availE27,workE27,availE28,workE28,availE29,workE29,availE30,workE30,availE31,workE31,availE32,workE32,availE33,workE33,availE34,workE34,availE35,workE35,availE36,workE36,availE37,workE37,availE38,workE38,availE39,workE39,availE40,workE40,availE41,workE41,availE42,workE42,availE43,workE43,availE44,workE44,availE45,workE45,availE46,workE46,availE47,workE47,availE48,workE48,availE49,workE49,availE50,workE50,availE51,workE51,availE52,workE52,availE53,workE53,availE54,workE54,availE55,workE55,availE56,workE56,availE57,workE57,availE58,workE58,availE59,workE59,availE60,workE60,availE61,workE61,availE62,workE62,availE63,workE63,availE64,workE64,availE65,workE65,availE66,workE66,availE67,workE67,availE68,workE68,availE69,workE69,availE70,workE70,availE71,workE71,availE72,workE72,availE73,workE73,availE74,workE74,availE75,workE75,availE76,workE76,availE77,workE77,availE78,workE78,availE79,workE79,availE80,workE80,availE81,workE81,availE82,workE82,availE83,workE83,availE84,workE84,availE85,workE85,availE86,workE86,availE87,workE87,availE88,workE88,availE89,workE89,availE90,workE90,availE91,workE91,availE92,workE92,availE93,workE93,availE94,workE94,availE95,workE95,availE96,workE96,availE97,workE97,epoch_dates,ratioE1,ratioE2,ratioE3,ratioE4,ratioE5,ratioE6,ratioE7,ratioE8,ratioE9,ratioE10,ratioE11,ratioE12,ratioE13,ratioE14,ratioE15,ratioE16,ratioE17,ratioE18,ratioE19,ratioE20,ratioE21,ratioE22,ratioE23,ratioE24,ratioE25,ratioE26,ratioE27,ratioE28,ratioE29,ratioE30,ratioE31,ratioE32,ratioE33,ratioE34,ratioE35,ratioE36,ratioE37,ratioE38,ratioE39,ratioE40,ratioE41,ratioE42,ratioE43,ratioE44,ratioE45,ratioE46,ratioE47,ratioE48,ratioE49,ratioE50,ratioE51,ratioE52,ratioE53,ratioE54,ratioE55,ratioE56,ratioE57,ratioE58,ratioE59,ratioE60,ratioE61,ratioE62,ratioE63,ratioE64,ratioE65,ratioE66,ratioE67,ratioE68,ratioE69,ratioE70,ratioE71,ratioE72,ratioE73,ratioE74,ratioE75,ratioE76,ratioE77,ratioE78,ratioE79,ratioE80,ratioE81,ratioE82,ratioE83,ratioE84,ratioE85,ratioE86,ratioE87,ratioE88,ratioE89,ratioE90,ratioE91,ratioE92,ratioE93,ratioE94,ratioE95,ratioE96,ratioE97,smaE1,smaE2,smaE3,smaE4,smaE5,smaE6,smaE7,smaE8,smaE9,smaE10,smaE11,smaE12,smaE13,smaE14,smaE15,smaE16,smaE17,smaE18,smaE19,smaE20,smaE21,smaE22,smaE23,smaE24,smaE25,smaE26,smaE27,smaE28,smaE29,smaE30,smaE31,smaE32,smaE33,smaE34,smaE35,smaE36,smaE37,smaE38,smaE39,smaE40,smaE41,smaE42,smaE43,smaE44,smaE45,smaE46,smaE47,smaE48,smaE49,smaE50,smaE51,smaE52,smaE53,smaE54,smaE55,smaE56,smaE57,smaE58,smaE59,smaE60,smaE61,smaE62,smaE63,smaE64,smaE65,smaE66,smaE67,smaE68,smaE69,smaE70,smaE71,smaE72,smaE73,smaE74,smaE75,smaE76,smaE77,smaE78,smaE79,smaE80,smaE81,smaE82,smaE83,smaE84,smaE85,smaE86,smaE87,smaE88,smaE89,smaE90,smaE91,smaE92,smaE93,smaE94,smaE95,smaE96,smaE97,tierE1,tierE2,tierE3,tierE4,tierE5,tierE6,tierE7,tierE8,tierE9,tierE10,tierE11,tierE12,tierE13,tierE14,tierE15,tierE16,tierE17,tierE18,tierE19,tierE20,tierE21,tierE22,tierE23,tierE24,tierE25,tierE26,tierE27,tierE28,tierE29,tierE30,tierE31,tierE32,tierE33,tierE34,tierE35,tierE36,tierE37,tierE38,tierE39,tierE40,tierE41,tierE42,tierE43,tierE44,tierE45,tierE46,tierE47,tierE48,tierE49,tierE50,tierE51,tierE52,tierE53,tierE54,tierE55,tierE56,tierE57,tierE58,tierE59,tierE60,tierE61,tierE62,tierE63,tierE64,tierE65,tierE66,tierE67,tierE68,tierE69,tierE70,tierE71,tierE72,tierE73,tierE74,tierE75,tierE76,tierE77,tierE78,tierE79,tierE80,tierE81,tierE82,tierE83,tierE84,tierE85,tierE86,tierE87,tierE88,tierE89,tierE90,tierE91,tierE92,tierE93,tierE94,tierE95,tierE96,tierE97
12rxjvjivxrcbt3ed8eebe3ahnx4zn57qh454ju1riuv,2,0.0,0.0,0.0,116.16664979999999,0.0,250.11699393,0.0,267.65372672,0.0,190.10781373,0.0,87.00443929,0.0,127.4903254,0.0,544.02815276,0.0,183.21983012,0.0,179.60303982,0.0,180.70471729000002,0.0,107.18932012,0.0,51.88856307,0.0,110.38227413,0.0,245.96027421,0.0,147.6857698,0.0,132.71428913,0.0,122.178111,0.0,143.66672616,0.0,86.12768503,0.0,144.73001841,0.0,166.6646547,0.0,111.33500698,0.0,85.1053825,0.0,44.94914628,0.0,42.55906089,0.0,55.65976622,0.0,20.42000645,0.0,26.50086841,0.0,41.88694348,0.0,113.74947428,0.0,60.677556870000004,0.0,10.64218954,0.0,16.82955946,0.0,41.13921422,0.0,38.91306249,0.0,29.61445698,0.0,25.42975432,0.0,14.81881898,0.0,16.94001326,0.0,12.64626259,0.0,10.30445092,0.0,5.84950771,0.0,8.05762718,0.0,36.5253474,0.0,28.04914063,0.0,13.54347862,0.0,13.01065853,0.0,14.59099406,0.0,10.57162411,0.0,5.8283516,0.0,4.89170268,0.0,24.78398391,0.0,19.92454849,14.21725616,44.60311469,12.94524754,53.09775009,17.01554048,31.37182743,15.02069766,17.0084069,13.49040312,30.44301525,16.22531218,10.72480771,16.6541097,26.06560273,15.55868682,33.45641905,32.60679111,26.54807535,0.0,32.95169542,27.358474299999997,30.51641437,0.0,29.16981595,12.89574311,42.45598946,14.71665172,52.57303864,11.85298555,17.82563033,0.0,49.82955219,28.1979717,21.76879501,16.38566817,24.19556968,13.7077111,18.82717856,13.43531972,28.23830695,14.94491442,32.56725484,15.00009387,22.52702093,7.18867084,32.49054995,11.66947923,24.1597446,11.03787899,14.67616693,13.12456057,22.71949508,17.98777659,14.35388077,10.87663221,59.78721269,15.21926519,46.68939498,13.20759361,29.38882685,10.44892684,16.50292521,15.51260404,22.04081472,13.33368352,17.50771873,16.55895092,21.03561779,6.99574679,2.28479165,16.4263526,6.22684069,15.68582904,13.19478883,11.41035665,14.31474097,10.06704748,36.87655346,11.7246929,39.97137494,4.99181447,11.029219,7.85075856,11.50341341,5.68407774,20.18503864,"{""1"": ""2023-12-27T00:00:00Z"", ""2"": ""2024-01-03T02:00:00Z"", ""3"": ""2024-01-10T02:00:00Z"", ""4"": ""2024-01-17T02:00:00Z"", ""5"": ""2024-01-24T00:00:00Z"", ""6"": ""2024-02-01T00:00:00Z"", ""7"": ""2024-02-07T00:00:00Z"", ""8"": ""2024-02-14T00:00:00Z"", ""9"": ""2024-02-21T00:00:00Z"", ""10"": ""2024-02-28T00:00:00Z"", ""11"": ""2024-03-06T00:00:00Z"", ""12"": ""2024-03-13T00:00:00Z"", ""13"": ""2024-03-20T00:00:00Z"", ""14"": ""2024-03-27T00:00:00Z"", ""15"": ""2024-04-03T00:00:00Z"", ""16"": ""2024-04-10T00:00:00Z"", ""17"": ""2024-04-17T00:00:00Z"", ""18"": ""2024-04-24T00:00:00Z"", ""19"": ""2024-05-01T00:00:00Z"", ""20"": ""2024-05-08T00:00:00Z"", ""21"": ""2024-05-16T00:00:00Z"", ""22"": ""2024-05-22T00:00:00Z"", ""23"": ""2024-05-29T00:00:00Z"", ""24"": ""2024-06-05T00:00:00Z"", ""25"": ""2024-06-12T00:00:00Z"", ""26"": ""2024-06-19T00:00:00Z"", ""27"": ""2024-06-26T00:00:00Z"", ""28"": ""2024-07-03T00:00:00Z"", ""29"": ""2024-07-10T00:00:00Z"", ""30"": ""2024-07-17T00:00:00Z"", ""31"": ""2024-07-24T00:00:00Z"", ""32"": ""2024-07-31T00:00:00Z"", ""33"": ""2024-08-07T00:00:00Z"", ""34"": ""2024-08-14T00:00:00Z"", ""35"": ""2024-08-21T00:00:00Z"", ""36"": ""2024-08-28T00:00:00Z"", ""37"": ""2024-09-04T00:00:00Z"", ""38"": ""2024-09-11T00:00:00Z"", ""39"": ""2024-09-19T00:00:00Z"", ""40"": ""2024-09-26T00:00:00Z"", ""41"": ""2024-10-02T00:00:00Z"", ""42"": ""2024-10-10T00:00:00Z"", ""43"": ""2024-10-17T00:00:00Z"", ""44"": ""2024-10-24T00:00:00Z"", ""45"": ""2024-10-30T00:00:00Z"", ""46"": ""2024-11-06T00:00:00Z"", ""47"": ""2024-11-13T00:00:00Z"", ""48"": ""2024-11-21T00:00:00Z"", ""49"": ""2024-11-28T00:00:00Z"", ""50"": ""2024-12-04T00:00:00Z"", ""51"": ""2024-12-11T00:00:00Z"", ""52"": ""2024-12-18T00:00:00Z"", ""53"": ""2024-12-25T00:00:00Z"", ""54"": ""2025-01-01T00:00:00Z"", ""55"": ""2025-01-08T00:00:00Z"", ""56"": ""2025-01-15T00:00:00Z"", ""57"": ""2025-01-22T00:00:00Z"", ""58"": ""2025-01-29T00:00:00Z"", ""59"": ""2025-02-05T00:00:00Z"", ""60"": ""2025-02-12T00:00:00Z"", ""61"": ""2025-02-19T00:00:00Z"", ""62"": ""2025-02-26T00:00:00Z"", ""63"": ""2025-03-06T00:00:00Z"", ""64"": ""2025-03-12T00:00:00Z"", ""65"": ""2025-03-19T00:00:00Z"", ""66"": ""2025-03-26T00:00:00Z"", ""67"": ""2025-04-02T00:00:00Z"", ""68"": ""2025-04-09T00:00:00Z"", ""69"": ""2025-04-16T00:00:00Z"", ""70"": ""2025-04-23T00:00:00Z"", ""71"": ""2025-05-01T00:00:00Z"", ""72"": ""2025-05-07T00:00:00Z"", ""73"": ""2025-05-14T00:00:00Z"", ""74"": ""2025-05-21T00:00:00Z"", ""75"": ""2025-05-28T00:00:00Z"", ""76"": ""2025-06-04T00:00:00Z"", ""77"": ""2025-06-11T00:00:00Z"", ""78"": ""2025-06-18T00:00:00Z"", ""79"": ""2025-06-25T00:00:00Z"", ""80"": ""2025-07-02T00:00:00Z"", ""81"": ""2025-07-09T00:00:00Z"", ""82"": ""2025-07-16T00:00:00Z"", ""83"": ""2025-07-23T00:00:00Z"", ""84"": ""2025-07-30T00:00:00Z"", ""85"": ""2025-08-06T00:00:00Z"", ""86"": ""2025-08-13T00:00:00Z"", ""87"": ""2025-08-20T00:00:00Z"", ""88"": ""2025-08-27T00:00:00Z"", ""89"": ""2025-09-03T00:00:00Z"", ""90"": ""2025-09-10T00:00:00Z"", ""91"": ""2025-09-17T00:00:00Z"", ""92"": ""2025-09-24T00:00:00Z"", ""93"": ""2025-10-01T00:00:00Z"", ""94"": ""2025-10-08T00:00:00Z"", ""95"": ""2025-10-15T00:00:00Z"", ""96"": ""2025-10-22T00:00:00Z"", ""97"": ""2025-10-29T00:00:00Z""}",3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,4.101717632353595,1.8437161879679536,1.1323313527102843,2.2566423685936523,0.6609923797472352,1.5651153498766734,2.1503369427677703,0.814188530862766,,1.1154282229108077,,3.2922483875378625,3.5723505346364206,1.5038937029666757,,0.7719986118717894,1.4766300299122925,1.3734735451201625,2.1017964245364453,2.1791529830653924,1.5017919971190152,4.519688086038448,2.070336141298398,1.329618393469994,1.7310671057385354,0.7979797112879308,5.496849717418182,3.0677824715662245,2.2251462089012595,1.5793894878107884,1.420832676652269,1.3130444189513808,1.2703472515636878,0.32659724809736856,0.37907628319143716,0.8411916766625681,1.2545393110039202,3.6630952156788674,3.4091617819687197,2.2094609217317327,1.4652613912508348,3.5511545695362003,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.1372519555137566,3.2176240952504105,3.1098294479549264,2.9427527310546373,2.869368598811295,2.6630136341640847,2.5320022503609945,2.449759332632162,2.256170713911246,2.176072419220109,1.9922702617107502,1.8777720923304493,1.8932717355328599,1.8403350257611426,1.8063527772610146,1.8812440466555402,1.716283629242,1.8069100348158953,1.7856165009540608,1.7802231100394694,1.931885826950872,1.8888764439676862,2.2293024302804505,2.2148509494639,2.036430040912276,1.8690406382851954,1.8048666390416732,2.1125318955730488,2.3038472172142517,2.3662235654633323,2.3833832273542184,2.3266362483638696,2.254460534687702,2.2351734725580914,1.8857492360630015,1.7448109145540884,1.7041086881534693,1.6643980385922514,1.903157663958163,1.729183669337374,1.6576568735178332,1.5943331387136312,1.7586468955240824,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3
13uh4garvpgviphcifcfk6njpekmzblaazfectqldfcl,2,0.0,0.0,0.0,120.56868683,0.0,25.394419059999997,0.0,0.0,0.0,4.06846412,0.0,0.0,0.0,44.92969213,0.0,13.92143596,0.0,0.78977221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22854563,0.0,2.82789146,0.0,8.6042665,0.0,3.45814747,0.0,0.0,0.0,20.37244779,0.0,49.15153633,0.0,11.69383108,0.0,20.44037768,0.0,8.88583397,0.0,32.57450926,0.0,12.81355279,0.0,28.42748088,0.0,5.26473571,0.0,10.78328923,0.0,15.95014069,0.0,5.9856396,0.0,27.06268467,0.0,44.84761713,0.0,40.95913945,0.0,26.46097613,0.0,5.61732592,0.0,3.89513789,0.0,3.8959662,0.0,1.42771448,0.0,10.51119146,0.0,13.96938143,0.0,25.18300984,0.0,7.70219915,0.0,47.59638289,0.0,27.20161585,0.0,4.85506355,0.0,22.62161006,0.0,44.06479035,0.0,6.66136714,0.0,9.45954809,0.0,0.0,0.0,9.78418617,0.0,22.37261537,0.0,9.61681527,0.0,24.95946953,6.4813886,11.39174718,6.81007476,1.26317958,0.70725082,1.65433786,2.90599011,3.82015934,1.27122573,25.01240515,1.15918989,1.50315386,4.6841313,24.83792346,5.68543413,25.85097773,11.04196868,3.51922675,0.0,0.73689295,8.8359442,10.47354014,0.0,21.13829786,5.81407344,14.06249864,2.19720048,4.49418374,7.989529,26.06530971,0.0,18.24945997,12.015842710000001,66.39981369,8.02729663,23.5584921,4.87609621,17.00921481,2.83670258,21.1788728,6.35072639,21.80834876,7.11783979,13.67851344,6.37932001,27.72234337,4.65358682,11.35655113,4.77211472,9.05241153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": ""2023-12-27T00:00:00Z"", ""2"": ""2024-01-03T02:00:00Z"", ""3"": ""2024-01-10T02:00:00Z"", ""4"": ""2024-01-17T02:00:00Z"", ""5"": ""2024-01-24T00:00:00Z"", ""6"": ""2024-02-01T00:00:00Z"", ""7"": ""2024-02-07T00:00:00Z"", ""8"": ""2024-02-14T00:00:00Z"", ""9"": ""2024-02-21T00:00:00Z"", ""10"": ""2024-02-28T00:00:00Z"", ""11"": ""2024-03-06T00:00:00Z"", ""12"": ""2024-03-13T00:00:00Z"", ""13"": ""2024-03-20T00:00:00Z"", ""14"": ""2024-03-27T00:00:00Z"", ""15"": ""2024-04-03T00:00:00Z"", ""16"": ""2024-04-10T00:00:00Z"", ""17"": ""2024-04-17T00:00:00Z"", ""18"": ""2024-04-24T00:00:00Z"", ""19"": ""2024-05-01T00:00:00Z"", ""20"": ""2024-05-08T00:00:00Z"", ""21"": ""2024-05-16T00:00:00Z"", ""22"": ""2024-05-22T00:00:00Z"", ""23"": ""2024-05-29T00:00:00Z"", ""24"": ""2024-06-05T00:00:00Z"", ""25"": ""2024-06-12T00:00:00Z"", ""26"": ""2024-06-19T00:00:00Z"", ""27"": ""2024-06-26T00:00:00Z"", ""28"": ""2024-07-03T00:00:00Z"", ""29"": ""2024-07-10T00:00:00Z"", ""30"": ""2024-07-17T00:00:00Z"", ""31"": ""2024-07-24T00:00:00Z"", ""32"": ""2024-07-31T00:00:00Z"", ""33"": ""2024-08-07T00:00:00Z"", ""34"": ""2024-08-14T00:00:00Z"", ""35"": ""2024-08-21T00:00:00Z"", ""36"": ""2024-08-28T00:00:00Z"", ""37"": ""2024-09-04T00:00:00Z"", ""38"": ""2024-09-11T00:00:00Z"", ""39"": ""2024-09-19T00:00:00Z"", ""40"": ""2024-09-26T00:00:00Z"", ""41"": ""2024-10-02T00:00:00Z"", ""42"": ""2024-10-10T00:00:00Z"", ""43"": ""2024-10-17T00:00:00Z"", ""44"": ""2024-10-24T00:00:00Z"", ""45"": ""2024-10-30T00:00:00Z"", ""46"": ""2024-11-06T00:00:00Z"", ""47"": ""2024-11-13T00:00:00Z"", ""48"": ""2024-11-21T00:00:00Z"", ""49"": ""2024-11-28T00:00:00Z"", ""50"": ""2024-12-04T00:00:00Z"", ""51"": ""2024-12-11T00:00:00Z"", ""52"": ""2024-12-18T00:00:00Z"", ""53"": ""2024-12-25T00:00:00Z"", ""54"": ""2025-01-01T00:00:00Z"", ""55"": ""2025-01-08T00:00:00Z"", ""56"": ""2025-01-15T00:00:00Z"", ""57"": ""2025-01-22T00:00:00Z"", ""58"": ""2025-01-29T00:00:00Z"", ""59"": ""2025-02-05T00:00:00Z"", ""60"": ""2025-02-12T00:00:00Z"", ""61"": ""2025-02-19T00:00:00Z"", ""62"": ""2025-02-26T00:00:00Z"", ""63"": ""2025-03-06T00:00:00Z"", ""64"": ""2025-03-12T00:00:00Z"", ""65"": ""2025-03-19T00:00:00Z"", ""66"": ""2025-03-26T00:00:00Z"", ""67"": ""2025-04-02T00:00:00Z"", ""68"": ""2025-04-09T00:00:00Z"", ""69"": ""2025-04-16T00:00:00Z"", ""70"": ""2025-04-23T00:00:00Z"", ""71"": ""2025-05-01T00:00:00Z"", ""72"": ""2025-05-07T00:00:00Z"", ""73"": ""2025-05-14T00:00:00Z"", ""74"": ""2025-05-21T00:00:00Z"", ""75"": ""2025-05-28T00:00:00Z"", ""76"": ""2025-06-04T00:00:00Z"", ""77"": ""2025-06-11T00:00:00Z"", ""78"": ""2025-06-18T00:00:00Z"", ""79"": ""2025-06-25T00:00:00Z"", ""80"": ""2025-07-02T00:00:00Z"", ""81"": ""2025-07-09T00:00:00Z"", ""82"": ""2025-07-16T00:00:00Z"", ""83"": ""2025-07-23T00:00:00Z"", ""84"": ""2025-07-30T00:00:00Z"", ""85"": ""2025-08-06T00:00:00Z"", ""86"": ""2025-08-13T00:00:00Z"", ""87"": ""2025-08-20T00:00:00Z"", ""88"": ""2025-08-27T00:00:00Z"", ""89"": ""2025-09-03T00:00:00Z"", ""90"": ""2025-09-10T00:00:00Z"", ""91"": ""2025-09-17T00:00:00Z"", ""92"": ""2025-09-24T00:00:00Z"", ""93"": ""2025-10-01T00:00:00Z"", ""94"": ""2025-10-08T00:00:00Z"", ""95"": ""2025-10-15T00:00:00Z"", ""96"": ""2025-10-22T00:00:00Z"", ""97"": ""2025-10-29T00:00:00Z""}",1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,1.7576090376682552,0.18548688883996922,2.3391105576943696,1.3145809845856633,19.675817252377357,1.296727889854181,5.302567726912352,4.546878415773678,0.31871370513613884,,1.1853334406525564,,2.418699864238385,2.045413598307607,3.262433831831639,,5.52602221022249,2.9347977514567063,3.4882853162571212,7.466018097674519,3.43399280975794,1.921722579260245,4.345658052354079,2.440386645671306,1.89693921063155,,,,,,,,,,,,,,,,,,,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.7576090376682554,1.6265988585992313,1.6750573186014073,1.6381383141778583,3.131322332070283,3.092915569752444,3.3883287938561186,3.620767908698237,3.500859964320561,3.659337321288952,3.607312267014798,3.792282589949452,3.858391672606465,4.0443843435532285,4.136716670966956,4.4502873027871,2.878087853658781,3.0600956160590616,2.858508681541813,3.182857535086351,3.528999657822107,3.3682719499659206,3.6843044111360728,3.5712209779120028,3.523788191220473,3.6716256505117593,3.717091408142884,3.717091408142884,3.4909750578829333,3.5704289588009663,3.5841195658916067,2.8077398595350234,2.6511766219792947,2.8943279695523114,2.168662928151428,1.89693921063155,,,,,,,,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T2,T2,T2,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,T3,,,,,,,
